id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-3),ati(0-6)
139,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.4401895,57.201905,1.375661376,0.47,72,34,1,4
140,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.5444625,56.432392,1.396348013,0.47,77,35,1,4
141,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.37107,56.8575235,1.393728223,0.47,74,34,1,4
142,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.360346,59.7325335,1.331285202,0.47,75,34,0,3
143,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.3064205,59.7399485,1.428571429,0.47,80,35,1,4
144,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.139288,57.920338,1.328903654,0.47,71,35,1,4
145,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.0466375,57.201478,1.390644753,0.47,87,36,0,3
146,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.105327,56.135485,1.307847082,0.47,74,35,1,4
147,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.141077,55.228857,1.284109149,0.47,83,35,0,3
148,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.1357115,54.273276,1.386962552,0.47,83,35,-1,2
149,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,28.1279695,52.839585,1.324503311,0.47,81,34,-2,1
150,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,28.1240965,52.054605,1.331719128,0.47,80,35,1,4
151,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,28.3094015,55.748932,1.393728223,0.47,77,35,-2,1
152,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,29.1373215,66.76326,1.333333333,0.54,80,33,1,4
153,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,28.828171,64.408825,1.488691669,0.47,73,34,1,4
154,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.6225175,62.489454,1.328903654,0.47,70,34,-1,2
155,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.4589545,60.028595,1.393728223,0.47,77,35,0,3
156,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.3294515,58.971731,1.246753247,0.47,71,35,-1,2
157,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,28.1854665,57.5850965,1.439645626,0.47,73,34,-1,2
158,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.896965,56.143892,1.33580705,0.47,73,33,-1,2
159,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.619985,55.16524,1.320528211,0.47,71,33,-2,1
160,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.349981,54.1564425,1.409774436,0.47,73,33,-1,2
161,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.174626,53.4841,1.246404602,0.47,73,33,-1,2
162,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,26.985326,52.9763645,1.335113485,0.47,72,32,1,4
163,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,26.797369,52.5302335,1.349072513,0.47,76,33,0,3
164,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.7995625,55.3156485,1.365546218,0.54,74,32,-2,1
165,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.797985,56.33866,1.340594889,0.54,72,33,-2,1
166,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.9449805,57.3015375,1.391118245,0.54,76,33,-1,2
167,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.0787305,56.4663415,1.32505176,0.54,69,33,-1,2
168,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.080626,55.295903,1.350649351,0.54,74,33,0,3
169,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.047185,54.4809035,1.436130008,0.54,74,33,-1,2
170,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,26.9869365,52.7948075,1.44524736,0.54,72,33,-1,2
171,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,26.9247955,51.5079075,1.250601251,0.54,71,33,-1,2
172,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.072108,54.9097185,1.374570447,0.54,70,33,0,3
173,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.175889,54.9963365,1.34089737,0.54,72,33,0,3
174,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,27.2285655,55.4680125,1.282051282,0.54,65,34,1,4
175,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,27.164535,53.9686125,1.292175162,0.54,70,32,-1,2
176,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,26.2640655,49.790711,1.315002989,0.54,73,32,-1,2
177,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,26.2434205,50.2610635,1.374570447,0.54,77,31,-2,1
178,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,26.1659335,50.809042,1.444622793,0.54,72,31,-1,2
179,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,26.1659335,50.809042,1.315002989,0.54,76,31,-1,2
180,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.1889905,52.0614065,1.317122594,0.47,76,31,-1,2
181,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.177529,51.2752955,1.389491967,0.47,74,31,0,3
182,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.144682,50.2734605,1.280788177,0.47,77,31,0,3
183,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.061764,49.716275,1.455868972,0.47,72,31,-2,1
184,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.0682005,50.967831,1.335113485,0.47,85,31,-1,2
185,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,26.097292,51.232094,1.307847082,0.47,85,31,-1,2
186,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,26.0192655,50.085205,1.405152225,0.47,76,30,-1,2
187,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,25.954648,49.2888875,1.282798834,0.47,79,31,-2,1
188,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,26.1216725,52.730854,1.305057096,0.54,76,30,-1,2
189,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,26.0014905,52.9361735,1.290322581,0.54,69,30,-2,1
190,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,25.940923,52.1202795,1.31147541,0.54,77,30,0,3
191,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,26.0071665,56.25586,1.365964713,0.54,75,31,-1,2
192,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,26.045023,55.895932,1.372074253,0.54,77,31,-1,2
193,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,20,20,63,185,1,26.023572,55.3028585,1.307847082,0.47,78,31,-1,2
194,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,26.002753,54.1891895,1.409774436,0.47,69,31,-2,1
195,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.9387145,52.8143285,1.333333333,0.47,78,31,-1,2
196,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.832413,51.27207,1.400560224,0.47,72,31,-2,1
197,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.725792,50.181965,1.298701299,0.47,69,31,-1,2
198,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.666803,49.662941,1.369237791,0.47,74,31,-1,2
199,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.626429,48.910547,1.386962552,0.47,84,31,-1,2
200,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.586995,48.1556865,1.259079903,0.47,76,32,-1,2
201,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,28.979083,74.92523,1.347708895,0.47,75,34,1,4
202,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,28.429721,67.439905,1.411631846,0.47,102,34,-1,2
203,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,28.0133925,61.9558315,1.309049516,0.47,91,34,-1,2
204,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.8045285,59.3160015,1.371428571,0.47,91,34,-1,2
205,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.6278565,59.912987,1.330967169,0.47,82,34,-1,2
206,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.5726245,59.8468,1.317122594,0.47,80,34,0,3
207,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.425233,58.2383485,1.386962552,0.47,80,34,-1,2
208,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,27.4223115,59.996422,1.333333333,0.47,73,34,-2,1
209,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.3533555,58.5971785,1.320132013,0.47,80,34,-1,2
210,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.217663,57.202703,1.409774436,0.47,79,33,-2,1
211,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.08719,56.4370865,1.334074486,0.47,76,32,-1,2
212,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,27.029068,56.31305,1.315789474,0.47,74,32,-1,2
