id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-2),ati(0-5)
188,3cec1672-6e6b-46da-8206-4117ef3188a4,10,19,75,181,1,27.2356235,63.1251735,1.168141593,0.54,72,32,0,3
189,3cec1672-6e6b-46da-8206-4117ef3188a4,10,19,75,181,1,26.9715195,61.415476,1.178571429,0.54,78,30,-1,2
190,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,26.692671,59.2372835,1.189504373,0.54,67,32,-1,2
191,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,26.367363,57.136196,1.565217391,0.54,70,32,0,3
192,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,26.088444,55.905432,1.114285714,0.54,66,31,-1,2
193,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,25.883257,55.250258,1.206703911,0.54,62,30,-2,1
194,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,25.7393395,55.1557,1.172932331,0.54,69,30,-1,2
195,3cec1672-6e6b-46da-8206-4117ef3188a4,11,19,75,181,1,25.5950215,55.085129,1.043478261,0.54,70,30,-2,1
196,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,25.520816,55.066818,1.232628399,0.54,69,30,-2,1
197,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,25.4539175,55.15842,1.100286533,0.54,69,31,-1,2
198,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,25.3738155,55.410427,1.132743363,0.54,69,31,-1,2
199,3cec1672-6e6b-46da-8206-4117ef3188a4,12,19,75,181,1,25.3335945,55.821461,1.128205128,0.54,70,31,0,3
200,3cec1672-6e6b-46da-8206-4117ef3188a4,14,19,75,181,1,24.624732,55.067104,1.122807018,0.54,72,34,-1,2
201,3cec1672-6e6b-46da-8206-4117ef3188a4,14,19,75,181,1,24.5915545,55.6726875,1.109489051,0.54,72,32,0,3
